Insertion_age	Family	Specie
2.23	RLG	O. sativa vg. japonica
0.3	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
1	RLG	O. sativa vg. japonica
1.21	RLG	O. sativa vg. japonica
2.03	RLG	O. sativa vg. japonica
1.62	RLG	O. sativa vg. japonica
0.13	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.2	RLG	O. sativa vg. japonica
1.21	RLG	O. sativa vg. japonica
0.62	RLG	O. sativa vg. japonica
1.08	RLX	O. sativa vg. japonica
0.76	RLC	O. sativa vg. japonica
1.48	RLC	O. sativa vg. japonica
1.88	RLC	O. sativa vg. japonica
2.3	RLC	O. sativa vg. japonica
1.85	RLC	O. sativa vg. japonica
2.98	RLC	O. sativa vg. japonica
2.57	RLC	O. sativa vg. japonica
1.76	RLC	O. sativa vg. japonica
0.59	RLC	O. sativa vg. japonica
3.93	RLC	O. sativa vg. japonica
2.21	RLX	O. sativa vg. japonica
2.19	RLX	O. sativa vg. japonica
1.84	RLX	O. sativa vg. japonica
0.78	RLX	O. sativa vg. japonica
0.61	RLX	O. sativa vg. japonica
1.18	RLX	O. sativa vg. japonica
2.68	RLG	O. sativa vg. japonica
2.03	RLX	O. sativa vg. japonica
0.3	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
2.46	RLG	O. sativa vg. japonica
1.27	RLG	O. sativa vg. japonica
2.67	RLG	O. sativa vg. japonica
1.51	RLG	O. sativa vg. japonica
2.7	RLG	O. sativa vg. japonica
1.32	RLG	O. sativa vg. japonica
1.3	RLG	O. sativa vg. japonica
1.9	RLG	O. sativa vg. japonica
1.78	RLG	O. sativa vg. japonica
1.77	RLG	O. sativa vg. japonica
0.84	RLG	O. sativa vg. japonica
1.19	RLG	O. sativa vg. japonica
2.17	RLG	O. sativa vg. japonica
1.63	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
1.59	RLG	O. sativa vg. japonica
0.39	RLC	O. sativa vg. japonica
2.59	RLG	O. sativa vg. japonica
0.73	RLG	O. sativa vg. japonica
0.4	RLC	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
0.12	RLG	O. sativa vg. japonica
1.69	RLC	O. sativa vg. japonica
0.18	RLC	O. sativa vg. japonica
2.07	RLC	O. sativa vg. japonica
1.71	RLC	O. sativa vg. japonica
2.08	RLC	O. sativa vg. japonica
0.62	RLC	O. sativa vg. japonica
2.13	RLC	O. sativa vg. japonica
1.43	RLC	O. sativa vg. japonica
1.27	RLC	O. sativa vg. japonica
1.87	RLC	O. sativa vg. japonica
2.02	RLC	O. sativa vg. japonica
1.09	RLC	O. sativa vg. japonica
1.75	RLC	O. sativa vg. japonica
1.43	RLC	O. sativa vg. japonica
0.67	RLG	O. sativa vg. japonica
1.04	RLG	O. sativa vg. japonica
1.28	RLC	O. sativa vg. japonica
1.9	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
2.03	RLG	O. sativa vg. japonica
0.19	RLG	O. sativa vg. japonica
0.05	RLG	O. sativa vg. japonica
0.71	RLG	O. sativa vg. japonica
0.06	RLG	O. sativa vg. japonica
1.96	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
2.09	RLG	O. sativa vg. japonica
2.09	RLG	O. sativa vg. japonica
2.11	RLG	O. sativa vg. japonica
1.22	RLG	O. sativa vg. japonica
0.27	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.06	RLG	O. sativa vg. japonica
1.6	RLG	O. sativa vg. japonica
0.31	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
1.15	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
1.34	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
1.84	RLG	O. sativa vg. japonica
0.8	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0.54	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
1.49	RLG	O. sativa vg. japonica
0.58	RLC	O. sativa vg. japonica
0.19	RLC	O. sativa vg. japonica
0.19	RLC	O. sativa vg. japonica
0.74	RLC	O. sativa vg. japonica
1.33	RLC	O. sativa vg. japonica
1.04	RLG	O. sativa vg. japonica
0.67	RLX	O. sativa vg. japonica
1.73	RLX	O. sativa vg. japonica
2.22	RLX	O. sativa vg. japonica
1.78	RLX	O. sativa vg. japonica
1.39	RLX	O. sativa vg. japonica
0.92	RLX	O. sativa vg. japonica
1.93	RLX	O. sativa vg. japonica
1.36	RLX	O. sativa vg. japonica
2.19	RLX	O. sativa vg. japonica
1.37	RLX	O. sativa vg. japonica
0.9	RLX	O. sativa vg. japonica
2.58	RLX	O. sativa vg. japonica
1.97	RLX	O. sativa vg. japonica
0.17	RLC	O. sativa vg. japonica
1.52	RLG	O. sativa vg. japonica
1.37	RLC	O. sativa vg. japonica
0.98	RLG	O. sativa vg. japonica
1.43	RLC	O. sativa vg. japonica
1.3	RLC	O. sativa vg. japonica
1.18	RLC	O. sativa vg. japonica
0.97	RLC	O. sativa vg. japonica
0.94	RLC	O. sativa vg. japonica
0.78	RLC	O. sativa vg. japonica
1.21	RLC	O. sativa vg. japonica
0.43	RLC	O. sativa vg. japonica
0.99	RLC	O. sativa vg. japonica
0.83	RLC	O. sativa vg. japonica
0.99	RLC	O. sativa vg. japonica
0.93	RLC	O. sativa vg. japonica
1.04	RLC	O. sativa vg. japonica
0.93	RLC	O. sativa vg. japonica
0.67	RLC	O. sativa vg. japonica
1.14	RLC	O. sativa vg. japonica
0.61	RLC	O. sativa vg. japonica
1.14	RLC	O. sativa vg. japonica
2.42	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
1.4	RLG	O. sativa vg. japonica
2.44	RLX	O. sativa vg. japonica
1.27	RLX	O. sativa vg. japonica
2.4	RLX	O. sativa vg. japonica
2.08	RLX	O. sativa vg. japonica
3.1	RLX	O. sativa vg. japonica
2.08	RLX	O. sativa vg. japonica
2.62	RLX	O. sativa vg. japonica
2.03	RLX	O. sativa vg. japonica
2.08	RLX	O. sativa vg. japonica
2.29	RLX	O. sativa vg. japonica
3.37	RLX	O. sativa vg. japonica
1.94	RLX	O. sativa vg. japonica
1.99	RLX	O. sativa vg. japonica
2.07	RLX	O. sativa vg. japonica
1.7	RLX	O. sativa vg. japonica
1.89	RLX	O. sativa vg. japonica
2.12	RLX	O. sativa vg. japonica
1.79	RLX	O. sativa vg. japonica
1.79	RLX	O. sativa vg. japonica
1.88	RLX	O. sativa vg. japonica
4.03	RLX	O. sativa vg. japonica
1.93	RLX	O. sativa vg. japonica
0.39	RLX	O. sativa vg. japonica
1.03	RLX	O. sativa vg. japonica
2.19	RLX	O. sativa vg. japonica
0.65	RLX	O. sativa vg. japonica
3.39	RLX	O. sativa vg. japonica
2.84	RLX	O. sativa vg. japonica
3.22	RLX	O. sativa vg. japonica
3.35	RLX	O. sativa vg. japonica
3.55	RLX	O. sativa vg. japonica
3.08	RLX	O. sativa vg. japonica
3.2	RLX	O. sativa vg. japonica
2.52	RLX	O. sativa vg. japonica
3.05	RLX	O. sativa vg. japonica
1.74	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
0.52	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.14	RLX	O. sativa vg. japonica
2.61	RLC	O. sativa vg. japonica
0.97	RLC	O. sativa vg. japonica
1.47	RLC	O. sativa vg. japonica
1.65	RLC	O. sativa vg. japonica
0.7	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.63	RLC	O. sativa vg. japonica
0.31	RLC	O. sativa vg. japonica
0.86	RLC	O. sativa vg. japonica
1.58	RLC	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0.69	RLG	O. sativa vg. japonica
0.32	RLG	O. sativa vg. japonica
0.77	RLG	O. sativa vg. japonica
0.33	RLG	O. sativa vg. japonica
0.58	RLG	O. sativa vg. japonica
0.17	RLG	O. sativa vg. japonica
0.46	RLG	O. sativa vg. japonica
0.06	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
1.09	RLG	O. sativa vg. japonica
0.45	RLG	O. sativa vg. japonica
0.2	RLG	O. sativa vg. japonica
0.12	RLG	O. sativa vg. japonica
2.62	RLX	O. sativa vg. japonica
3.39	RLX	O. sativa vg. japonica
0.66	RLG	O. sativa vg. japonica
1.95	RLG	O. sativa vg. japonica
0.72	RLG	O. sativa vg. japonica
0.17	RLG	O. sativa vg. japonica
0.47	RLG	O. sativa vg. japonica
0.47	RLG	O. sativa vg. japonica
1.77	RLG	O. sativa vg. japonica
0.47	RLG	O. sativa vg. japonica
1.23	RLG	O. sativa vg. japonica
2.28	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0.43	RLG	O. sativa vg. japonica
0.3	RLG	O. sativa vg. japonica
0.65	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
0.42	RLG	O. sativa vg. japonica
0.58	RLG	O. sativa vg. japonica
0.47	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.2	RLG	O. sativa vg. japonica
3.02	RLG	O. sativa vg. japonica
0.94	RLG	O. sativa vg. japonica
0.87	RLC	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
2.63	RLG	O. sativa vg. japonica
0.89	RLG	O. sativa vg. japonica
1.2	RLC	O. sativa vg. japonica
1.14	RLG	O. sativa vg. japonica
0.92	RLG	O. sativa vg. japonica
0.27	RLC	O. sativa vg. japonica
1.45	RLC	O. sativa vg. japonica
0.78	RLC	O. sativa vg. japonica
0.18	RLC	O. sativa vg. japonica
0.88	RLC	O. sativa vg. japonica
0.53	RLC	O. sativa vg. japonica
0.09	RLC	O. sativa vg. japonica
0.73	RLC	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
1.73	RLC	O. sativa vg. japonica
1.14	RLG	O. sativa vg. japonica
1.2	RLG	O. sativa vg. japonica
0.66	RLG	O. sativa vg. japonica
1.83	RLG	O. sativa vg. japonica
0.46	RLC	O. sativa vg. japonica
1.63	RLG	O. sativa vg. japonica
0.66	RLX	O. sativa vg. japonica
0.99	RLX	O. sativa vg. japonica
0.17	RLG	O. sativa vg. japonica
0.02	RLG	O. sativa vg. japonica
2.19	RLC	O. sativa vg. japonica
0.71	RLC	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
1.26	RLG	O. sativa vg. japonica
1.07	RLG	O. sativa vg. japonica
0.99	RLG	O. sativa vg. japonica
0.96	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.89	RLG	O. sativa vg. japonica
1.74	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
1.55	RLG	O. sativa vg. japonica
2.04	RLG	O. sativa vg. japonica
1.69	RLC	O. sativa vg. japonica
2.23	RLG	O. sativa vg. japonica
2.02	RLG	O. sativa vg. japonica
1.86	RLG	O. sativa vg. japonica
1.74	RLG	O. sativa vg. japonica
2.79	RLX	O. sativa vg. japonica
2.19	RLX	O. sativa vg. japonica
1.86	RLX	O. sativa vg. japonica
2.21	RLX	O. sativa vg. japonica
2.88	RLX	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.53	RLX	O. sativa vg. japonica
1.27	RLX	O. sativa vg. japonica
1.02	RLX	O. sativa vg. japonica
1.93	RLX	O. sativa vg. japonica
2.23	RLX	O. sativa vg. japonica
2.26	RLX	O. sativa vg. japonica
1.05	RLX	O. sativa vg. japonica
1.03	RLX	O. sativa vg. japonica
2.08	RLX	O. sativa vg. japonica
1.93	RLX	O. sativa vg. japonica
1.59	RLX	O. sativa vg. japonica
1.41	RLX	O. sativa vg. japonica
1.86	RLX	O. sativa vg. japonica
1.83	RLX	O. sativa vg. japonica
1.27	RLX	O. sativa vg. japonica
1.2	RLX	O. sativa vg. japonica
1.51	RLX	O. sativa vg. japonica
2.43	RLX	O. sativa vg. japonica
1.34	RLX	O. sativa vg. japonica
2.08	RLX	O. sativa vg. japonica
2.19	RLX	O. sativa vg. japonica
1.17	RLX	O. sativa vg. japonica
1.24	RLX	O. sativa vg. japonica
1.24	RLX	O. sativa vg. japonica
0.59	RLX	O. sativa vg. japonica
1.49	RLX	O. sativa vg. japonica
1.87	RLX	O. sativa vg. japonica
2.53	RLX	O. sativa vg. japonica
1.8	RLX	O. sativa vg. japonica
1.05	RLX	O. sativa vg. japonica
1.2	RLX	O. sativa vg. japonica
1.95	RLX	O. sativa vg. japonica
1.23	RLX	O. sativa vg. japonica
1.56	RLX	O. sativa vg. japonica
1.26	RLX	O. sativa vg. japonica
1.42	RLX	O. sativa vg. japonica
1.63	RLX	O. sativa vg. japonica
1.65	RLX	O. sativa vg. japonica
2.95	RLX	O. sativa vg. japonica
1.36	RLX	O. sativa vg. japonica
1.12	RLX	O. sativa vg. japonica
1.63	RLX	O. sativa vg. japonica
1.12	RLX	O. sativa vg. japonica
1.48	RLX	O. sativa vg. japonica
1.97	RLX	O. sativa vg. japonica
1.43	RLX	O. sativa vg. japonica
1.91	RLX	O. sativa vg. japonica
1.87	RLX	O. sativa vg. japonica
0.91	RLX	O. sativa vg. japonica
1.01	RLX	O. sativa vg. japonica
2.15	RLX	O. sativa vg. japonica
1.21	RLX	O. sativa vg. japonica
0.98	RLX	O. sativa vg. japonica
2.02	RLX	O. sativa vg. japonica
2.06	RLX	O. sativa vg. japonica
2.28	RLX	O. sativa vg. japonica
1.87	RLX	O. sativa vg. japonica
1.76	RLX	O. sativa vg. japonica
2.08	RLX	O. sativa vg. japonica
1.83	RLX	O. sativa vg. japonica
1.44	RLX	O. sativa vg. japonica
0.67	RLX	O. sativa vg. japonica
1.56	RLX	O. sativa vg. japonica
1.31	RLX	O. sativa vg. japonica
0.83	RLX	O. sativa vg. japonica
1.4	RLX	O. sativa vg. japonica
2.47	RLX	O. sativa vg. japonica
2.02	RLX	O. sativa vg. japonica
1.87	RLX	O. sativa vg. japonica
0.86	RLX	O. sativa vg. japonica
1.96	RLX	O. sativa vg. japonica
1.83	RLX	O. sativa vg. japonica
2.06	RLX	O. sativa vg. japonica
1.21	RLX	O. sativa vg. japonica
2.63	RLX	O. sativa vg. japonica
2	RLX	O. sativa vg. japonica
2.58	RLX	O. sativa vg. japonica
1.27	RLX	O. sativa vg. japonica
1.02	RLX	O. sativa vg. japonica
1.78	RLX	O. sativa vg. japonica
0.46	RLX	O. sativa vg. japonica
1.28	RLX	O. sativa vg. japonica
1.28	RLX	O. sativa vg. japonica
1.2	RLX	O. sativa vg. japonica
1.2	RLX	O. sativa vg. japonica
1.2	RLX	O. sativa vg. japonica
1.8	RLX	O. sativa vg. japonica
2.01	RLX	O. sativa vg. japonica
0.98	RLX	O. sativa vg. japonica
1.21	RLX	O. sativa vg. japonica
1.65	RLX	O. sativa vg. japonica
1.09	RLX	O. sativa vg. japonica
1.89	RLX	O. sativa vg. japonica
2.1	RLX	O. sativa vg. japonica
1.19	RLX	O. sativa vg. japonica
1.52	RLX	O. sativa vg. japonica
1.16	RLX	O. sativa vg. japonica
1.13	RLX	O. sativa vg. japonica
1.05	RLX	O. sativa vg. japonica
1.32	RLX	O. sativa vg. japonica
1.83	RLX	O. sativa vg. japonica
0.9	RLX	O. sativa vg. japonica
1.54	RLX	O. sativa vg. japonica
1.51	RLX	O. sativa vg. japonica
2.11	RLX	O. sativa vg. japonica
1.99	RLX	O. sativa vg. japonica
1.85	RLX	O. sativa vg. japonica
1.47	RLX	O. sativa vg. japonica
0.91	RLX	O. sativa vg. japonica
1.04	RLX	O. sativa vg. japonica
1.92	RLX	O. sativa vg. japonica
0.75	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
1.31	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
1.8	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
1.45	RLG	O. sativa vg. japonica
1.44	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
1.21	RLC	O. sativa vg. japonica
1.24	RLC	O. sativa vg. japonica
1.68	RLC	O. sativa vg. japonica
0.7	RLC	O. sativa vg. japonica
1.5	RLC	O. sativa vg. japonica
2.48	RLC	O. sativa vg. japonica
1.45	RLC	O. sativa vg. japonica
1.48	RLG	O. sativa vg. japonica
1.62	RLC	O. sativa vg. japonica
1.21	RLC	O. sativa vg. japonica
0.86	RLC	O. sativa vg. japonica
0.65	RLC	O. sativa vg. japonica
1.62	RLC	O. sativa vg. japonica
1.58	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
1.13	RLC	O. sativa vg. japonica
0.27	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.4	RLC	O. sativa vg. japonica
0.87	RLC	O. sativa vg. japonica
1.4	RLC	O. sativa vg. japonica
0.38	RLC	O. sativa vg. japonica
0.21	RLC	O. sativa vg. japonica
0.38	RLC	O. sativa vg. japonica
1.49	RLC	O. sativa vg. japonica
2.28	RLC	O. sativa vg. japonica
0.38	RLC	O. sativa vg. japonica
1.46	RLC	O. sativa vg. japonica
2.48	RLC	O. sativa vg. japonica
1.05	RLC	O. sativa vg. japonica
0.76	RLX	O. sativa vg. japonica
2.02	RLX	O. sativa vg. japonica
2.91	RLX	O. sativa vg. japonica
1.59	RLX	O. sativa vg. japonica
1.79	RLX	O. sativa vg. japonica
1.57	RLX	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
1.4	RLG	O. sativa vg. japonica
1.61	RLG	O. sativa vg. japonica
0.49	RLG	O. sativa vg. japonica
1.96	RLG	O. sativa vg. japonica
0.31	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.99	RLG	O. sativa vg. japonica
0.73	RLG	O. sativa vg. japonica
1.12	RLG	O. sativa vg. japonica
1.04	RLG	O. sativa vg. japonica
1.33	RLG	O. sativa vg. japonica
1.53	RLG	O. sativa vg. japonica
3.13	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.13	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
3.9	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
1.78	RLG	O. sativa vg. japonica
1.11	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
1.26	RLG	O. sativa vg. japonica
0.7	RLG	O. sativa vg. japonica
3.15	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
2.64	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
0.66	RLG	O. sativa vg. japonica
0.97	RLG	O. sativa vg. japonica
0.53	RLG	O. sativa vg. japonica
0.92	RLG	O. sativa vg. japonica
1.88	RLG	O. sativa vg. japonica
3.9	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
1.06	RLG	O. sativa vg. japonica
0.79	RLG	O. sativa vg. japonica
1.84	RLG	O. sativa vg. japonica
1.33	RLG	O. sativa vg. japonica
1.88	RLG	O. sativa vg. japonica
1.33	RLG	O. sativa vg. japonica
1.54	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.3	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
2.25	RLG	O. sativa vg. japonica
0.05	RLG	O. sativa vg. japonica
1.84	RLG	O. sativa vg. japonica
1.02	RLG	O. sativa vg. japonica
2.52	RLG	O. sativa vg. japonica
0.78	RLG	O. sativa vg. japonica
1.27	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.1	RLG	O. sativa vg. japonica
2.01	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
3.18	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0.87	RLG	O. sativa vg. japonica
0.59	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
0.64	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
1.99	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
2.23	RLG	O. sativa vg. japonica
0.56	RLG	O. sativa vg. japonica
0.05	RLG	O. sativa vg. japonica
0.59	RLG	O. sativa vg. japonica
0.87	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
0.98	RLG	O. sativa vg. japonica
1.1	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.62	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
0.87	RLG	O. sativa vg. japonica
0.79	RLG	O. sativa vg. japonica
0.05	RLG	O. sativa vg. japonica
0.05	RLG	O. sativa vg. japonica
0.12	RLG	O. sativa vg. japonica
0.68	RLX	O. sativa vg. japonica
2.02	RLX	O. sativa vg. japonica
2.2	RLX	O. sativa vg. japonica
1.73	RLX	O. sativa vg. japonica
1.78	RLX	O. sativa vg. japonica
1.54	RLX	O. sativa vg. japonica
2.49	RLX	O. sativa vg. japonica
1.2	RLC	O. sativa vg. japonica
1.27	RLC	O. sativa vg. japonica
1.33	RLC	O. sativa vg. japonica
1.07	RLC	O. sativa vg. japonica
0.67	RLX	O. sativa vg. japonica
0.56	RLG	O. sativa vg. japonica
1.53	RLG	O. sativa vg. japonica
1.13	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
0.69	RLG	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.32	RLC	O. sativa vg. japonica
0.64	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.32	RLC	O. sativa vg. japonica
0.34	RLC	O. sativa vg. japonica
1	RLC	O. sativa vg. japonica
0.84	RLC	O. sativa vg. japonica
0.74	RLC	O. sativa vg. japonica
0.93	RLC	O. sativa vg. japonica
1.94	RLC	O. sativa vg. japonica
1.45	RLC	O. sativa vg. japonica
2.29	RLX	O. sativa vg. japonica
1.46	RLX	O. sativa vg. japonica
0.24	RLC	O. sativa vg. japonica
0.24	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
0	RLC	O. sativa vg. japonica
0.12	RLC	O. sativa vg. japonica
0.14	RLC	O. sativa vg. japonica
0.14	RLC	O. sativa vg. japonica
0.72	RLG	O. sativa vg. japonica
0.05	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0.41	RLG	O. sativa vg. japonica
0.27	RLG	O. sativa vg. japonica
0.31	RLG	O. sativa vg. japonica
0.27	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
2.44	RLG	O. sativa vg. japonica
1.89	RLG	O. sativa vg. japonica
2.22	RLX	O. sativa vg. japonica
1.62	RLX	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.19	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0.4	RLG	O. sativa vg. japonica
0.54	RLG	O. sativa vg. japonica
0.63	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.68	RLG	O. sativa vg. japonica
0.4	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.42	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0.19	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.17	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0.4	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0.31	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0.15	RLG	O. sativa vg. japonica
0.35	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.09	RLG	O. sativa vg. japonica
0.34	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.45	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.13	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.71	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0.44	RLG	O. sativa vg. japonica
0.31	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.03	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.62	RLG	O. sativa vg. japonica
0.59	RLG	O. sativa vg. japonica
1.07	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.39	RLG	O. sativa vg. japonica
0.25	RLG	O. sativa vg. japonica
0.21	RLG	O. sativa vg. japonica
0.04	RLG	O. sativa vg. japonica
0.19	RLG	O. sativa vg. japonica
0.24	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0.28	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0.42	RLG	O. sativa vg. japonica
0.46	RLG	O. sativa vg. japonica
0.57	RLG	O. sativa vg. japonica
0.6	RLG	O. sativa vg. japonica
0.26	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.45	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0	RLG	O. sativa vg. japonica
0.08	RLG	O. sativa vg. japonica
0.22	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0.11	RLG	O. sativa vg. japonica
0.23	RLG	O. sativa vg. japonica
0.29	RLG	O. sativa vg. japonica
0.76	RLG	O. sativa vg. japonica
0.18	RLG	O. sativa vg. japonica
0.33	RLG	O. sativa vg. japonica
0.87	RLG	O. sativa vg. japonica
0.07	RLG	O. sativa vg. japonica
0.14	RLG	O. sativa vg. japonica
0.36	RLG	O. sativa vg. japonica
0.55	RLG	O. sativa vg. japonica
0.41	RLG	O. sativa vg. japonica
